group_id,case_in_group,test_file,category,purpose,priority,complexity,source_input,upstream_expected,emacs_command,python_command,compare_method,current_result,selection_notes
G007,1,autoinoutmodule_iface_sub.v,AUTOINOUTMODULE,验证 AUTOINOUTMODULE 从指定模块复制端口声明。 覆盖 inout/modport tieoff。,P2-helper,High,test/verilog-mode/tests/autoinoutmodule_iface_sub.v,test/verilog-mode/tests_ok/autoinoutmodule_iface_sub.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinoutmodule_iface_sub.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinoutmodule_iface_sub.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinoutmodule_iface_sub.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G007,2,autoinoutmodule_ign.v,AUTOINOUTMODULE,验证 AUTOINOUTMODULE 从指定模块复制端口声明。 覆盖 inout/modport tieoff。,P2-helper,High,test/verilog-mode/tests/autoinoutmodule_ign.v,test/verilog-mode/tests_ok/autoinoutmodule_ign.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinoutmodule_ign.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinoutmodule_ign.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinoutmodule_ign.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G007,3,autoinoutmodule_multidim.v,AUTOINOUTMODULE,验证 AUTOINOUTMODULE 从指定模块复制端口声明。 覆盖多个实例/多重连接合并。 覆盖多维数组端口位宽和连接。 覆盖 inout/modport tieoff。,P2-helper,High,test/verilog-mode/tests/autoinoutmodule_multidim.v,test/verilog-mode/tests_ok/autoinoutmodule_multidim.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinoutmodule_multidim.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinoutmodule_multidim.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinoutmodule_multidim.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G007,4,autoinoutmodule_re2.v,AUTOINOUTMODULE,验证 AUTOINOUTMODULE 从指定模块复制端口声明。 覆盖 inout/modport tieoff。,P2-helper,High,test/verilog-mode/tests/autoinoutmodule_re2.v,test/verilog-mode/tests_ok/autoinoutmodule_re2.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinoutmodule_re2.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinoutmodule_re2.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinoutmodule_re2.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G007,5,autoinoutmodule_regexp.v,AUTOINOUTMODULE,验证 AUTOINOUTMODULE 从指定模块复制端口声明。 覆盖 regexp 过滤/匹配。 覆盖 inout/modport tieoff。,P2-helper,High,test/verilog-mode/tests/autoinoutmodule_regexp.v,test/verilog-mode/tests_ok/autoinoutmodule_regexp.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinoutmodule_regexp.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinoutmodule_regexp.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinoutmodule_regexp.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G008,1,autoinoutmodule_v2k.v,AUTOINOUTMODULE,验证 AUTOINOUTMODULE 从指定模块复制端口声明。 覆盖 Verilog-2001/ANSI 风格端口声明。 覆盖 inout/modport tieoff。,P2-helper,High,test/verilog-mode/tests/autoinoutmodule_v2k.v,test/verilog-mode/tests_ok/autoinoutmodule_v2k.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinoutmodule_v2k.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinoutmodule_v2k.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinoutmodule_v2k.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G008,2,autoinoutparam.v,AUTOINOUTPARAM,验证 AUTOINOUTPARAM 从指定模块复制参数。,P2-helper,Medium,test/verilog-mode/tests/autoinoutparam.v,test/verilog-mode/tests_ok/autoinoutparam.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinoutparam.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinoutparam.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinoutparam.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G008,3,autoinput_2d_gaspar.v,AUTOINPUT,验证 AUTOINPUT 从未声明的子模块 input 连接生成顶层 input。 覆盖二维数组 input 端口。,P1-core,Medium,test/verilog-mode/tests/autoinput_2d_gaspar.v,test/verilog-mode/tests_ok/autoinput_2d_gaspar.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinput_2d_gaspar.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinput_2d_gaspar.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinput_2d_gaspar.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G008,4,autoinput_array_bug294.v,AUTOINPUT,验证 AUTOINPUT 从未声明的子模块 input 连接生成顶层 input。 覆盖数组实例或数组端口自动连接。 覆盖 AUTOINPUT array bug294。,P1-core,Medium,test/verilog-mode/tests/autoinput_array_bug294.v,test/verilog-mode/tests_ok/autoinput_array_bug294.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinput_array_bug294.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinput_array_bug294.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinput_array_bug294.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G008,5,autoinput_asharma.v,AUTOINPUT,验证 AUTOINPUT 从未声明的子模块 input 连接生成顶层 input。 覆盖 Sharma AUTOINPUT 回归。,P1-core,Low,test/verilog-mode/tests/autoinput_asharma.v,test/verilog-mode/tests_ok/autoinput_asharma.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinput_asharma.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinput_asharma.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinput_asharma.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G009,1,autoinput_asharma_v2k.v,AUTOINPUT,验证 AUTOINPUT 从未声明的子模块 input 连接生成顶层 input。 覆盖 Verilog-2001/ANSI 风格端口声明。 覆盖 Sharma V2K 风格 AUTOINPUT。 覆盖 Sharma AUTOINPUT 回归。,P1-core,Low,test/verilog-mode/tests/autoinput_asharma_v2k.v,test/verilog-mode/tests_ok/autoinput_asharma_v2k.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinput_asharma_v2k.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinput_asharma_v2k.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinput_asharma_v2k.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G009,2,autoinput_concat_ignore.v,AUTOINPUT,验证 AUTOINPUT 从未声明的子模块 input 连接生成顶层 input。 覆盖 concatenation 中信号不应生成 input。,P1-core,Medium,test/verilog-mode/tests/autoinput_concat_ignore.v,test/verilog-mode/tests_ok/autoinput_concat_ignore.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinput_concat_ignore.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinput_concat_ignore.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinput_concat_ignore.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G009,3,autoinput_concat_lau.v,AUTOINPUT,验证 AUTOINPUT 从未声明的子模块 input 连接生成顶层 input。 覆盖 Lau concatenation。,P1-core,Medium,test/verilog-mode/tests/autoinput_concat_lau.v,test/verilog-mode/tests_ok/autoinput_concat_lau.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinput_concat_lau.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinput_concat_lau.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinput_concat_lau.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G009,4,autoinput_concat_lau2.v,AUTOINPUT,验证 AUTOINPUT 从未声明的子模块 input 连接生成顶层 input。 覆盖 Lau concatenation 变体 2。 覆盖 Lau concatenation。,P1-core,Medium,test/verilog-mode/tests/autoinput_concat_lau2.v,test/verilog-mode/tests_ok/autoinput_concat_lau2.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinput_concat_lau2.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinput_concat_lau2.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinput_concat_lau2.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G009,5,autoinput_nohookup.v,AUTOINPUT,验证 AUTOINPUT 从未声明的子模块 input 连接生成顶层 input。 覆盖未连接/忽略端口不生成 input。,P1-core,Low,test/verilog-mode/tests/autoinput_nohookup.v,test/verilog-mode/tests_ok/autoinput_nohookup.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinput_nohookup.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinput_nohookup.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinput_nohookup.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G010,1,autoinput_none.v,AUTOINPUT,验证 AUTOINPUT 从未声明的子模块 input 连接生成顶层 input。 覆盖无 AUTOINPUT 输出。,P1-core,Low,test/verilog-mode/tests/autoinput_none.v,test/verilog-mode/tests_ok/autoinput_none.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinput_none.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinput_none.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinput_none.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G010,2,autoinput_paren.v,AUTOINPUT,验证 AUTOINPUT 从未声明的子模块 input 连接生成顶层 input。 覆盖括号表达式中输入识别。,P1-core,Low,test/verilog-mode/tests/autoinput_paren.v,test/verilog-mode/tests_ok/autoinput_paren.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinput_paren.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinput_paren.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinput_paren.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
